Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
2017-03-06,2/21/2018 19:00,New York Knicks,113,Orlando Magic,105,Box Score,,16046,
2017-03-07,2/21/2018 20:00,Portland Trail Blazers,126,Oklahoma City Thunder,121,Box Score,,18203,
2017-03-07,2/21/2018 20:30,Los Angeles Lakers,111,Dallas Mavericks,122,Box Score,,20484,
2017-03-07,2/21/2018 21:00,Washington Wizards,131,Phoenix Suns,127,Box Score,,16372,
2017-03-08,2/21/2018 20:00,New York Knicks,93,Milwaukee Bucks,104,Box Score,,13767,
2017-03-08,2/21/2018 19:00,Chicago Bulls,91,Orlando Magic,98,Box Score,,16063,
2017-03-08,2/21/2018 19:30,Brooklyn Nets,105,Atlanta Hawks,110,Box Score,,11931,
2017-03-08,2/21/2018 20:00,Toronto Raptors,94,New Orleans Pelicans,87,Box Score,,14543,
2017-03-08,2/21/2018 20:00,Los Angeles Clippers,91,Minnesota Timberwolves,107,Box Score,,14933,
2017-03-08,2/21/2018 20:30,Sacramento Kings,104,San Antonio Spurs,114,Box Score,,18418,
2017-03-08,2/21/2018 20:00,Detroit Pistons,98,Indiana Pacers,115,Box Score,,14353,
2017-03-08,2/21/2018 20:00,Utah Jazz,115,Houston Rockets,108,Box Score,,16230,
2017-03-08,2/21/2018 21:00,Washington Wizards,123,Denver Nuggets,113,Box Score,,12323,
2017-03-08,2/21/2018 22:30,Boston Celtics,99,Golden State Warriors,86,Box Score,,19596,
2017-03-08,2/21/2018 19:30,Charlotte Hornets,101,Miami Heat,108,Box Score,,19600,
2017-03-09,2/21/2018 22:30,Los Angeles Lakers,122,Phoenix Suns,110,Box Score,,17552,
2017-03-09,2/21/2018 22:00,Philadelphia 76ers,108,Portland Trail Blazers,114,Box Score,OT,19240,
2017-03-09,2/21/2018 20:00,San Antonio Spurs,92,Oklahoma City Thunder,102,Box Score,,18203,
2017-03-09,2/21/2018 20:00,Los Angeles Clippers,114,Memphis Grizzlies,98,Box Score,,16642,
2017-03-09,2/21/2018 19:30,Cleveland Cavaliers,101,Detroit Pistons,106,Box Score,,19421,
2017-03-10,2/21/2018 19:00,Orlando Magic,81,Charlotte Hornets,121,Box Score,,17444,
2017-03-10,2/21/2018 20:00,Toronto Raptors,99,Atlanta Hawks,105,Box Score,,16078,
2017-03-10,2/21/2018 20:00,Houston Rockets,115,Chicago Bulls,94,Box Score,,21995,
2017-03-10,2/21/2018 20:00,Indiana Pacers,85,Milwaukee Bucks,99,Box Score,,16177,
2017-03-10,2/21/2018 20:00,Golden State Warriors,102,Minnesota Timberwolves,103,Box Score,,20412,
2017-03-10,2/21/2018 21:00,Brooklyn Nets,96,Dallas Mavericks,105,Box Score,,20022,
2017-03-10,2/21/2018 21:00,Boston Celtics,99,Denver Nuggets,119,Box Score,,17147,
2017-03-10,2/21/2018 22:30,Washington Wizards,130,Sacramento Kings,122,Box Score,OT,17608,
2017-03-11,2/21/2018 22:00,Washington Wizards,125,Portland Trail Blazers,124,Box Score,OT,19482,
2017-03-11,2/21/2018 21:00,Atlanta Hawks,107,Memphis Grizzlies,90,Box Score,,17523,
2017-03-11,2/21/2018 21:00,Phoenix Suns,100,Dallas Mavericks,98,Box Score,,20324,
2017-03-11,2/21/2018 20:30,Golden State Warriors,85,San Antonio Spurs,107,Box Score,,18418,
2017-03-11,2/21/2018 20:00,Minnesota Timberwolves,95,Milwaukee Bucks,102,Box Score,,18717,
2017-03-11,2/21/2018 22:30,Denver Nuggets,105,Sacramento Kings,92,Box Score,,17608,
2017-03-11,2/21/2018 19:00,Cleveland Cavaliers,116,Orlando Magic,104,Box Score,,18846,
2017-03-11,2/21/2018 19:00,New Orleans Pelicans,125,Charlotte Hornets,122,Box Score,OT,18196,
2017-03-11,2/21/2018 20:00,Toronto Raptors,89,Miami Heat,104,Box Score,,19745,
2017-03-11,2/21/2018 17:00,New York Knicks,92,Detroit Pistons,112,Box Score,,19607,
2017-03-11,2/21/2018 15:30,Philadelphia 76ers,100,Los Angeles Clippers,112,Box Score,,19060,
2017-03-11,2/21/2018 15:00,Utah Jazz,104,Oklahoma City Thunder,112,Box Score,,18203,
2017-03-12,2/21/2018 21:00,Portland Trail Blazers,110,Phoenix Suns,101,Box Score,,16664,
2017-03-12,2/21/2018 21:00,Cleveland Cavaliers,112,Houston Rockets,117,Box Score,,18055,
2017-03-12,2/21/2018 21:30,Philadelphia 76ers,118,Los Angeles Lakers,116,Box Score,,18997,
2017-03-12,2/21/2018 18:00,New York Knicks,112,Brooklyn Nets,120,Box Score,,17732,
2017-03-12,2/21/2018 18:00,Miami Heat,98,Indiana Pacers,102,Box Score,,17923,
2017-03-12,2/21/2018 15:30,Chicago Bulls,80,Boston Celtics,100,Box Score,,18624,
2017-03-13,2/21/2018 19:00,Chicago Bulls,115,Charlotte Hornets,109,Box Score,,16489,
2017-03-13,2/21/2018 19:30,Dallas Mavericks,78,Toronto Raptors,100,Box Score,,19800,
2017-03-13,2/21/2018 20:00,Milwaukee Bucks,93,Memphis Grizzlies,113,Box Score,,16770,
2017-03-13,2/21/2018 20:00,Washington Wizards,104,Minnesota Timberwolves,119,Box Score,,15747,
2017-03-13,2/21/2018 20:00,Atlanta Hawks,99,San Antonio Spurs,107,Box Score,,18418,
2017-03-13,2/21/2018 21:00,Los Angeles Clippers,108,Utah Jazz,114,Box Score,,19911,
2017-03-13,2/21/2018 22:30,Los Angeles Lakers,101,Denver Nuggets,129,Box Score,,17344,
2017-03-13,2/21/2018 22:30,Orlando Magic,115,Sacramento Kings,120,Box Score,,17608,
2017-03-14,2/21/2018 22:30,Philadelphia 76ers,104,Golden State Warriors,106,Box Score,,19596,
2017-03-14,2/21/2018 20:00,Portland Trail Blazers,77,New Orleans Pelicans,100,Box Score,,15530,
2017-03-14,2/21/2018 19:30,Oklahoma City Thunder,122,Brooklyn Nets,104,Box Score,,13911,
2017-03-14,2/21/2018 19:30,Indiana Pacers,81,New York Knicks,87,Box Score,,18261,
2017-03-14,2/21/2018 19:00,Detroit Pistons,96,Cleveland Cavaliers,128,Box Score,,20562,
2017-03-15,2/21/2018 22:00,Sacramento Kings,107,Phoenix Suns,101,Box Score,,17196,
2017-03-15,2/21/2018 20:00,Portland Trail Blazers,110,San Antonio Spurs,106,Box Score,,18418,
2017-03-15,2/21/2018 20:00,Los Angeles Lakers,100,Houston Rockets,139,Box Score,,18055,
2017-03-15,2/21/2018 20:00,Memphis Grizzlies,98,Chicago Bulls,91,Box Score,,21583,
2017-03-15,2/21/2018 22:30,Milwaukee Bucks,97,Los Angeles Clippers,96,Box Score,,19060,
2017-03-15,2/21/2018 19:30,Utah Jazz,97,Detroit Pistons,83,Box Score,,14033,
2017-03-15,2/21/2018 19:30,Minnesota Timberwolves,104,Boston Celtics,117,Box Score,,18624,
2017-03-15,2/21/2018 19:00,Dallas Mavericks,112,Washington Wizards,107,Box Score,,17844,
2017-03-15,2/21/2018 19:30,New Orleans Pelicans,112,Miami Heat,120,Box Score,,19678,
2017-03-15,2/21/2018 19:00,Charlotte Hornets,77,Indiana Pacers,98,Box Score,,14169,
2017-03-16,2/21/2018 19:00,Utah Jazz,83,Cleveland Cavaliers,91,Box Score,,20562,
2017-03-16,2/21/2018 19:00,Oklahoma City Thunder,123,Toronto Raptors,102,Box Score,,19800,
2017-03-16,2/21/2018 19:30,Memphis Grizzlies,103,Atlanta Hawks,91,Box Score,,17063,
2017-03-16,2/21/2018 19:30,Brooklyn Nets,121,New York Knicks,110,Box Score,,19812,
2017-03-16,2/21/2018 21:00,Los Angeles Clippers,114,Denver Nuggets,129,Box Score,,14179,
2017-03-16,2/21/2018 22:30,Orlando Magic,92,Golden State Warriors,122,Box Score,,19596,
2017-03-17,2/21/2018 20:00,Houston Rockets,112,New Orleans Pelicans,128,Box Score,,17972,
2017-03-17,2/21/2018 22:30,Milwaukee Bucks,107,Los Angeles Lakers,103,Box Score,,18997,
2017-03-17,2/21/2018 20:00,Minnesota Timberwolves,105,Miami Heat,123,Box Score,,19600,
2017-03-17,2/21/2018 22:00,Orlando Magic,109,Phoenix Suns,103,Box Score,,16880,
2017-03-17,2/21/2018 19:00,Chicago Bulls,107,Washington Wizards,112,Box Score,,20356,
2017-03-17,2/21/2018 19:30,Boston Celtics,98,Brooklyn Nets,95,Box Score,,17732,
2017-03-17,2/21/2018 19:00,Dallas Mavericks,74,Philadelphia 76ers,116,Box Score,,17642,
2017-03-17,2/21/2018 19:30,Toronto Raptors,87,Detroit Pistons,75,Box Score,,16541,
2017-03-18,2/21/2018 15:00,Sacramento Kings,94,Oklahoma City Thunder,110,Box Score,,18203,
2017-03-18,2/21/2018 18:00,Portland Trail Blazers,113,Atlanta Hawks,97,Box Score,,16543,
2017-03-18,2/21/2018 19:00,Washington Wizards,93,Charlotte Hornets,98,Box Score,,19361,
2017-03-18,2/21/2018 20:30,Cleveland Cavaliers,78,Los Angeles Clippers,108,Box Score,,19379,
2017-03-18,2/21/2018 21:00,Utah Jazz,86,Chicago Bulls,95,Box Score,,21953,
2017-03-18,2/21/2018 21:00,San Antonio Spurs,96,Memphis Grizzlies,104,Box Score,,18119,
2017-03-18,2/21/2018 21:30,Houston Rockets,109,Denver Nuggets,105,Box Score,,17512,
2017-03-18,2/21/2018 22:30,Milwaukee Bucks,92,Golden State Warriors,117,Box Score,,19596,
2017-03-19,2/21/2018 18:00,Indiana Pacers,91,Toronto Raptors,116,Box Score,,19800,
2017-03-19,2/21/2018 21:30,Cleveland Cavaliers,125,Los Angeles Lakers,120,Box Score,,18997,
2017-03-19,2/21/2018 19:00,Sacramento Kings,102,San Antonio Spurs,118,Box Score,,18418,
2017-03-19,2/21/2018 18:00,Portland Trail Blazers,115,Miami Heat,104,Box Score,,19600,
2017-03-19,2/21/2018 13:00,Boston Celtics,99,Philadelphia 76ers,105,Box Score,,19446,
2017-03-19,2/21/2018 16:30,Phoenix Suns,95,Detroit Pistons,112,Box Score,,19588,
2017-03-19,2/21/2018 12:00,Dallas Mavericks,111,Brooklyn Nets,104,Box Score,,14045,
2017-03-19,2/21/2018 18:00,Minnesota Timberwolves,109,New Orleans Pelicans,123,Box Score,,16111,
2017-03-20,2/21/2018 19:00,Atlanta Hawks,90,Charlotte Hornets,105,Box Score,,14278,
2017-03-20,2/21/2018 19:00,Utah Jazz,100,Indiana Pacers,107,Box Score,,15458,
2017-03-20,2/21/2018 19:00,Philadelphia 76ers,109,Orlando Magic,112,Box Score,OT,16236,
2017-03-20,2/21/2018 19:30,Washington Wizards,102,Boston Celtics,110,Box Score,,18624,
2017-03-20,2/21/2018 20:00,Denver Nuggets,124,Houston Rockets,125,Box Score,,16080,
2017-03-20,2/21/2018 20:00,Golden State Warriors,111,Oklahoma City Thunder,95,Box Score,,18203,
2017-03-20,2/21/2018 22:30,New York Knicks,105,Los Angeles Clippers,114,Box Score,,19060,
2017-03-21,2/21/2018 22:30,Los Angeles Clippers,133,Los Angeles Lakers,109,Box Score,,18724,
2017-03-21,2/21/2018 22:00,Milwaukee Bucks,93,Portland Trail Blazers,90,Box Score,,19525,
2017-03-21,2/21/2018 20:30,Golden State Warriors,112,Dallas Mavericks,87,Box Score,,20453,
2017-03-21,2/21/2018 21:30,San Antonio Spurs,100,Minnesota Timberwolves,93,Box Score,,13742,
2017-03-21,2/21/2018 19:30,Phoenix Suns,97,Miami Heat,112,Box Score,,19600,
2017-03-21,2/21/2018 19:30,Detroit Pistons,96,Brooklyn Nets,98,Box Score,,14343,
2017-03-21,2/21/2018 19:00,Chicago Bulls,120,Toronto Raptors,122,Box Score,OT,19800,
2017-03-21,2/21/2018 20:00,Memphis Grizzlies,82,New Orleans Pelicans,95,Box Score,,15973,
2017-03-22,2/21/2018 21:00,Cleveland Cavaliers,113,Denver Nuggets,126,Box Score,,19718,
2017-03-22,2/21/2018 20:00,Atlanta Hawks,100,Washington Wizards,104,Box Score,,18137,
2017-03-22,2/21/2018 22:30,New York Knicks,101,Utah Jazz,108,Box Score,,19911,
2017-03-22,2/21/2018 22:30,Milwaukee Bucks,116,Sacramento Kings,98,Box Score,,17608,
2017-03-22,2/21/2018 19:00,Charlotte Hornets,109,Orlando Magic,102,Box Score,,16034,
2017-03-22,2/21/2018 20:00,Philadelphia 76ers,97,Oklahoma City Thunder,122,Box Score,,18203,
2017-03-22,2/21/2018 20:00,Detroit Pistons,95,Chicago Bulls,117,Box Score,,21503,
2017-03-22,2/21/2018 19:30,Indiana Pacers,100,Boston Celtics,109,Box Score,,18624,
2017-03-23,2/21/2018 20:30,Memphis Grizzlies,90,San Antonio Spurs,97,Box Score,,18418,
2017-03-23,2/21/2018 22:00,New York Knicks,95,Portland Trail Blazers,110,Box Score,,19020,
2017-03-23,2/21/2018 19:30,Phoenix Suns,98,Brooklyn Nets,126,Box Score,,15141,
2017-03-23,2/21/2018 19:30,Toronto Raptors,101,Miami Heat,84,Box Score,,19745,
2017-03-23,2/21/2018 20:30,Los Angeles Clippers,95,Dallas Mavericks,97,Box Score,,19703,
2017-03-24,2/21/2018 22:30,Minnesota Timberwolves,119,Los Angeles Lakers,130,Box Score,OT,18997,
2017-03-24,2/21/2018 20:00,Atlanta Hawks,97,Milwaukee Bucks,100,Box Score,,16786,
2017-03-24,2/21/2018 22:30,Sacramento Kings,100,Golden State Warriors,114,Box Score,,19596,
2017-03-24,2/21/2018 20:00,Philadelphia 76ers,117,Chicago Bulls,107,Box Score,,21558,
2017-03-24,2/21/2018 20:00,New Orleans Pelicans,107,Houston Rockets,117,Box Score,,18055,
2017-03-24,2/21/2018 19:30,Phoenix Suns,120,Boston Celtics,130,Box Score,,18624,
2017-03-24,2/21/2018 19:00,Denver Nuggets,125,Indiana Pacers,117,Box Score,,17923,
2017-03-24,2/21/2018 19:00,Brooklyn Nets,108,Washington Wizards,129,Box Score,,19616,
2017-03-24,2/21/2018 19:00,Cleveland Cavaliers,112,Charlotte Hornets,105,Box Score,,19511,
2017-03-24,2/21/2018 19:00,Detroit Pistons,87,Orlando Magic,115,Box Score,,18076,
2017-03-25,2/21/2018 15:30,Utah Jazz,95,Los Angeles Clippers,108,Box Score,,19060,
2017-03-25,2/21/2018 19:30,Washington Wizards,127,Cleveland Cavaliers,115,Box Score,,20562,
2017-03-25,2/21/2018 20:30,Toronto Raptors,94,Dallas Mavericks,86,Box Score,,19934,
2017-03-25,2/21/2018 20:30,New York Knicks,98,San Antonio Spurs,106,Box Score,,18418,
2017-03-25,2/21/2018 22:00,Minnesota Timberwolves,100,Portland Trail Blazers,112,Box Score,,19580,
2017-03-26,2/21/2018 20:00,Memphis Grizzlies,94,Golden State Warriors,106,Box Score,,19596,
2017-03-26,2/21/2018 20:00,New Orleans Pelicans,115,Denver Nuggets,90,Box Score,,19850,
2017-03-26,2/21/2018 18:00,Philadelphia 76ers,94,Indiana Pacers,107,Box Score,,16467,
2017-03-26,2/21/2018 18:00,Miami Heat,108,Boston Celtics,112,Box Score,,18624,
2017-03-26,2/21/2018 21:30,Portland Trail Blazers,97,Los Angeles Lakers,81,Box Score,,18698,
2017-03-26,2/21/2018 15:30,Sacramento Kings,98,Los Angeles Clippers,97,Box Score,,19060,
2017-03-26,2/21/2018 15:30,Oklahoma City Thunder,125,Houston Rockets,137,Box Score,,18055,
2017-03-26,2/21/2018 13:00,Phoenix Suns,106,Charlotte Hornets,120,Box Score,,17292,
2017-03-26,2/21/2018 13:00,Brooklyn Nets,107,Atlanta Hawks,92,Box Score,,15921,
2017-03-26,2/21/2018 15:30,Chicago Bulls,109,Milwaukee Bucks,94,Box Score,,17669,
2017-03-27,2/21/2018 19:30,Detroit Pistons,95,New York Knicks,109,Box Score,,19812,
2017-03-27,2/21/2018 19:30,Orlando Magic,112,Toronto Raptors,131,Box Score,,19800,
2017-03-27,2/21/2018 20:00,Cleveland Cavaliers,74,San Antonio Spurs,103,Box Score,,18418,
2017-03-27,2/21/2018 20:30,Oklahoma City Thunder,92,Dallas Mavericks,91,Box Score,,19970,
2017-03-27,2/21/2018 22:30,Memphis Grizzlies,90,Sacramento Kings,91,Box Score,,17608,
2017-03-27,2/21/2018 22:30,New Orleans Pelicans,100,Utah Jazz,108,Box Score,,18924,
2017-03-28,2/21/2018 22:30,Washington Wizards,119,Los Angeles Lakers,108,Box Score,,18997,
2017-03-28,2/21/2018 22:00,Denver Nuggets,113,Portland Trail Blazers,122,Box Score,,20003,
2017-03-28,2/21/2018 20:00,Golden State Warriors,113,Houston Rockets,106,Box Score,,18055,
2017-03-28,2/21/2018 19:30,Miami Heat,97,Detroit Pistons,96,Box Score,,17160,
2017-03-28,2/21/2018 19:00,Milwaukee Bucks,118,Charlotte Hornets,108,Box Score,,16505,
2017-03-28,2/21/2018 19:30,Phoenix Suns,91,Atlanta Hawks,95,Box Score,,13412,
2017-03-28,2/21/2018 19:00,Minnesota Timberwolves,115,Indiana Pacers,114,Box Score,,17534,
2017-03-28,2/21/2018 19:30,Philadelphia 76ers,106,Brooklyn Nets,101,Box Score,,15471,
2017-03-29,2/21/2018 20:00,Indiana Pacers,97,Memphis Grizzlies,110,Box Score,,16367,
2017-03-29,2/21/2018 22:30,Washington Wizards,124,Los Angeles Clippers,133,Box Score,,19060,
2017-03-29,2/21/2018 21:30,Golden State Warriors,110,San Antonio Spurs,98,Box Score,,18418,
2017-03-29,2/21/2018 20:00,Dallas Mavericks,118,New Orleans Pelicans,121,Box Score,,16000,
2017-03-29,2/21/2018 22:30,Utah Jazz,112,Sacramento Kings,82,Box Score,,17608,
2017-03-29,2/21/2018 19:30,Charlotte Hornets,110,Toronto Raptors,106,Box Score,,19800,
2017-03-29,2/21/2018 19:00,Atlanta Hawks,99,Philadelphia 76ers,92,Box Score,,15212,
2017-03-29,2/21/2018 19:30,Miami Heat,105,New York Knicks,88,Box Score,,19812,
2017-03-29,2/21/2018 19:30,Milwaukee Bucks,103,Boston Celtics,100,Box Score,,18624,
2017-03-29,2/21/2018 19:00,Oklahoma City Thunder,114,Orlando Magic,106,Box Score,OT,18408,
2017-03-30,2/21/2018 19:30,Brooklyn Nets,89,Detroit Pistons,90,Box Score,,15804,
2017-03-30,2/21/2018 20:00,Cleveland Cavaliers,93,Chicago Bulls,99,Box Score,,22282,
2017-03-30,2/21/2018 20:00,Los Angeles Lakers,104,Minnesota Timberwolves,119,Box Score,,18179,
2017-03-30,2/21/2018 22:00,Los Angeles Clippers,124,Phoenix Suns,118,Box Score,,16736,
2017-03-30,2/21/2018 22:30,Houston Rockets,107,Portland Trail Blazers,117,Box Score,,20049,
2017-03-31,2/21/2018 20:00,Dallas Mavericks,90,Memphis Grizzlies,99,Box Score,,17317,
2017-03-31,2/21/2018 21:00,Washington Wizards,88,Utah Jazz,95,Box Score,,19911,
2017-03-31,2/21/2018 20:00,San Antonio Spurs,100,Oklahoma City Thunder,95,Box Score,,18203,
2017-03-31,2/21/2018 20:00,Sacramento Kings,89,New Orleans Pelicans,117,Box Score,,17304,
2017-03-31,2/21/2018 20:00,New York Knicks,98,Miami Heat,94,Box Score,,19600,
2017-03-31,2/21/2018 19:00,Denver Nuggets,114,Charlotte Hornets,122,Box Score,,18353,
2017-03-31,2/21/2018 19:30,Philadelphia 76ers,105,Cleveland Cavaliers,122,Box Score,,20562,
2017-03-31,2/21/2018 19:30,Orlando Magic,116,Boston Celtics,117,Box Score,,18624,
2017-03-31,2/21/2018 19:00,Indiana Pacers,100,Toronto Raptors,111,Box Score,,19800,
2017-03-31,2/21/2018 22:30,Houston Rockets,98,Golden State Warriors,107,Box Score,,19596,
2017-03-31,2/21/2018 20:00,Detroit Pistons,105,Milwaukee Bucks,108,Box Score,OT,18717,
2017-04-01,2/21/2018 15:30,Los Angeles Lakers,104,Los Angeles Clippers,115,Box Score,,19060,
2017-04-01,2/21/2018 17:00,Atlanta Hawks,104,Chicago Bulls,106,Box Score,,22019,
2017-04-01,2/21/2018 18:00,Orlando Magic,111,Brooklyn Nets,121,Box Score,,15976,
2017-04-01,2/21/2018 20:00,Sacramento Kings,123,Minnesota Timberwolves,117,Box Score,,18960,
2017-04-01,2/21/2018 22:00,Phoenix Suns,117,Portland Trail Blazers,130,Box Score,,18915,
2017-04-02,2/21/2018 15:00,Charlotte Hornets,113,Oklahoma City Thunder,101,Box Score,,18203,
2017-04-02,2/21/2018 20:00,Washington Wizards,115,Golden State Warriors,139,Box Score,,19596,
2017-04-02,2/21/2018 18:00,Philadelphia 76ers,105,Toronto Raptors,113,Box Score,,19800,
2017-04-02,2/21/2018 21:00,Houston Rockets,123,Phoenix Suns,116,Box Score,,17378,
2017-04-02,2/21/2018 18:00,Chicago Bulls,117,New Orleans Pelicans,110,Box Score,,18306,
2017-04-02,2/21/2018 18:00,Denver Nuggets,116,Miami Heat,113,Box Score,,19600,
2017-04-02,2/21/2018 15:30,Utah Jazz,103,San Antonio Spurs,109,Box Score,,18418,
2017-04-02,2/21/2018 15:30,Dallas Mavericks,109,Milwaukee Bucks,105,Box Score,,18717,
2017-04-02,2/21/2018 15:30,Memphis Grizzlies,103,Los Angeles Lakers,108,Box Score,,18997,
2017-04-02,2/21/2018 13:00,Boston Celtics,110,New York Knicks,94,Box Score,,19812,
2017-04-02,2/21/2018 18:00,Indiana Pacers,130,Cleveland Cavaliers,135,Box Score,2OT,20562,
2017-04-02,2/21/2018 18:00,Atlanta Hawks,82,Brooklyn Nets,91,Box Score,,15040,
2017-04-03,2/21/2018 19:00,Portland Trail Blazers,109,Minnesota Timberwolves,110,Box Score,,14677,
2017-04-04,2/21/2018 22:30,Minnesota Timberwolves,107,Golden State Warriors,121,Box Score,,19596,
2017-04-04,2/21/2018 21:00,Portland Trail Blazers,87,Utah Jazz,106,Box Score,,19911,
2017-04-04,2/21/2018 20:30,Memphis Grizzlies,89,San Antonio Spurs,95,Box Score,OT,18418,
2017-04-04,2/21/2018 20:00,Milwaukee Bucks,79,Oklahoma City Thunder,110,Box Score,,18203,
2017-04-04,2/21/2018 20:00,Chicago Bulls,91,New York Knicks,100,Box Score,,19812,
2017-04-04,2/21/2018 22:30,Dallas Mavericks,87,Sacramento Kings,98,Box Score,,17608,
2017-04-04,2/21/2018 19:00,Charlotte Hornets,111,Washington Wizards,118,Box Score,,18614,
2017-04-04,2/21/2018 19:00,Brooklyn Nets,141,Philadelphia 76ers,118,Box Score,,14580,
2017-04-04,2/21/2018 19:00,Toronto Raptors,90,Indiana Pacers,108,Box Score,,16524,
2017-04-04,2/21/2018 19:00,Orlando Magic,102,Cleveland Cavaliers,122,Box Score,,20562,
2017-04-04,2/21/2018 20:00,Denver Nuggets,134,New Orleans Pelicans,131,Box Score,,16050,
2017-04-05,2/21/2018 22:00,Golden State Warriors,120,Phoenix Suns,111,Box Score,,18055,
2017-04-05,2/21/2018 20:30,Los Angeles Lakers,102,San Antonio Spurs,95,Box Score,,18418,
2017-04-05,2/21/2018 20:00,Oklahoma City Thunder,103,Memphis Grizzlies,100,Box Score,,17298,
2017-04-05,2/21/2018 22:30,Dallas Mavericks,101,Los Angeles Clippers,112,Box Score,,19060,
2017-04-05,2/21/2018 20:00,Cleveland Cavaliers,114,Boston Celtics,91,Box Score,,18624,
2017-04-05,2/21/2018 19:30,Toronto Raptors,105,Detroit Pistons,102,Box Score,,17578,
2017-04-05,2/21/2018 20:00,Denver Nuggets,104,Houston Rockets,110,Box Score,,18055,
2017-04-05,2/21/2018 19:00,Miami Heat,112,Charlotte Hornets,99,Box Score,,17758,
2017-04-06,2/21/2018 19:00,Milwaukee Bucks,89,Indiana Pacers,104,Box Score,,17010,
2017-04-06,2/21/2018 19:00,Brooklyn Nets,107,Orlando Magic,115,Box Score,,18095,
2017-04-06,2/21/2018 19:00,Chicago Bulls,102,Philadelphia 76ers,90,Box Score,,15177,
2017-04-06,2/21/2018 19:30,Washington Wizards,106,New York Knicks,103,Box Score,,19812,
2017-04-06,2/21/2018 20:00,Boston Celtics,116,Atlanta Hawks,123,Box Score,,18688,
2017-04-06,2/21/2018 22:30,Minnesota Timberwolves,98,Portland Trail Blazers,105,Box Score,,19393,
2017-04-07,2/21/2018 21:00,New Orleans Pelicans,106,Denver Nuggets,122,Box Score,,16348,
2017-04-07,2/21/2018 20:00,New York Knicks,88,Memphis Grizzlies,101,Box Score,,17631,
2017-04-07,2/21/2018 19:30,Atlanta Hawks,114,Cleveland Cavaliers,100,Box Score,,20562,
2017-04-07,2/21/2018 21:00,Minnesota Timberwolves,113,Utah Jazz,120,Box Score,,19911,
2017-04-07,2/21/2018 19:30,Miami Heat,94,Toronto Raptors,96,Box Score,,19800,
2017-04-07,2/21/2018 22:00,Oklahoma City Thunder,99,Phoenix Suns,120,Box Score,,18055,
2017-04-07,2/21/2018 22:30,Sacramento Kings,94,Los Angeles Lakers,98,Box Score,,18997,
2017-04-07,2/21/2018 20:30,San Antonio Spurs,102,Dallas Mavericks,89,Box Score,,20133,
